2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error loading knowledge graph: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,604 - src.utils.logger - ERROR - Error setting up training environment: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:05,605 - src.utils.logger - ERROR - Training error: leading zeros in decimal integer literals are not permitted; use an 0o prefix for octal integers (<string>, line 1)
2025-02-20 19:24:56,072 - src.utils.logger - ERROR - Error setting up training environment: Couldn't connect to localhost:7687 (resolved to ('127.0.0.1:7687', '[::1]:7687')):
Failed to establish connection to ResolvedIPv4Address(('127.0.0.1', 7687)) (reason [Errno 111] Connection refused)
2025-02-20 20:21:58,079 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:21:58,083 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:21:58,083 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:21:58,084 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 20:21:58,840 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 20:21:58,840 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 20:22:02,029 - src.utils.logger - INFO - Episode 1/100 - Reward: -84.19 - Avg Loss: 0.1189 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:02,030 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 20:22:05,030 - src.utils.logger - INFO - Episode 2/100 - Reward: -80.41 - Avg Loss: 0.4057 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:08,074 - src.utils.logger - INFO - Episode 3/100 - Reward: -76.46 - Avg Loss: 0.3088 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:11,073 - src.utils.logger - INFO - Episode 4/100 - Reward: -75.61 - Avg Loss: 0.2529 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:13,998 - src.utils.logger - INFO - Episode 5/100 - Reward: -67.91 - Avg Loss: 0.2079 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:17,010 - src.utils.logger - INFO - Episode 6/100 - Reward: -74.46 - Avg Loss: 0.3312 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:20,071 - src.utils.logger - INFO - Episode 7/100 - Reward: -96.90 - Avg Loss: 0.3098 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:23,200 - src.utils.logger - INFO - Episode 8/100 - Reward: -49.79 - Avg Loss: 0.2614 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:33,874 - src.utils.logger - INFO - Starting main training process...
2025-02-20 20:22:33,874 - src.utils.logger - INFO - Starting training environment setup...
2025-02-20 20:22:33,875 - src.utils.logger - INFO - Loading data from CSV: attached_assets/export300.csv
2025-02-20 20:22:33,903 - src.utils.logger - INFO - Retrieved 2 threat patterns and 298 attack techniques
2025-02-20 20:22:33,903 - src.utils.logger - INFO - Processing CVE data...
2025-02-20 20:22:33,907 - src.utils.logger - INFO - Processing attack data...
2025-02-20 20:22:33,917 - src.utils.logger - INFO - Creating feature vector...
2025-02-20 20:22:33,921 - src.utils.logger - INFO - Feature vector dimension: 8
2025-02-20 20:22:33,922 - src.utils.logger - INFO - Initializing environment...
2025-02-20 20:22:33,922 - src.utils.logger - INFO - Initializing RL agent...
2025-02-20 20:22:34,681 - src.utils.logger - INFO - Training environment setup completed successfully
2025-02-20 20:22:34,681 - src.utils.logger - INFO - Beginning training loop with 100 episodes...
2025-02-20 20:22:37,577 - src.utils.logger - INFO - Episode 1/100 - Reward: -89.07 - Avg Loss: 0.2247 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:37,578 - src.utils.logger - INFO - Updated target network at episode 1
2025-02-20 20:22:40,644 - src.utils.logger - INFO - Episode 2/100 - Reward: -74.71 - Avg Loss: 0.0538 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:43,716 - src.utils.logger - INFO - Episode 3/100 - Reward: -86.64 - Avg Loss: 0.1109 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:46,818 - src.utils.logger - INFO - Episode 4/100 - Reward: -66.43 - Avg Loss: 0.0589 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:49,976 - src.utils.logger - INFO - Episode 5/100 - Reward: -75.41 - Avg Loss: 0.0935 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:53,176 - src.utils.logger - INFO - Episode 6/100 - Reward: -70.54 - Avg Loss: 0.0928 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:56,392 - src.utils.logger - INFO - Episode 7/100 - Reward: -67.04 - Avg Loss: 0.0817 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:22:59,562 - src.utils.logger - INFO - Episode 8/100 - Reward: -53.70 - Avg Loss: 0.0871 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:02,597 - src.utils.logger - INFO - Episode 9/100 - Reward: -54.74 - Avg Loss: 0.0734 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:05,671 - src.utils.logger - INFO - Episode 10/100 - Reward: -105.40 - Avg Loss: 0.0967 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:05,672 - src.utils.logger - INFO - ==================================================
2025-02-20 20:23:05,672 - src.utils.logger - INFO - Detailed Metrics at Episode 10
2025-02-20 20:23:05,672 - src.utils.logger - INFO - ==================================================
2025-02-20 20:23:05,673 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: -74.37, Std: 15.08
2025-02-20 20:23:05,673 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0973, Std: 0.0455
2025-02-20 20:23:05,673 - src.utils.logger - INFO - Action Distribution: {0: 0.2505, 1: 0.5138, 2: 0.1686, 3: 0.0671}
2025-02-20 20:23:05,673 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:23:05,673 - src.utils.logger - INFO - ==================================================
2025-02-20 20:23:09,521 - src.utils.logger - INFO - Episode 11/100 - Reward: -72.10 - Avg Loss: 0.0641 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:09,521 - src.utils.logger - INFO - Updated target network at episode 11
2025-02-20 20:23:12,561 - src.utils.logger - INFO - Episode 12/100 - Reward: -55.60 - Avg Loss: 0.0769 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:15,603 - src.utils.logger - INFO - Episode 13/100 - Reward: -131.82 - Avg Loss: 0.0838 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:18,745 - src.utils.logger - INFO - Episode 14/100 - Reward: -111.85 - Avg Loss: 0.1460 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:21,874 - src.utils.logger - INFO - Episode 15/100 - Reward: -79.31 - Avg Loss: 0.1078 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:24,942 - src.utils.logger - INFO - Episode 16/100 - Reward: -60.80 - Avg Loss: 0.0838 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:28,034 - src.utils.logger - INFO - Episode 17/100 - Reward: -61.48 - Avg Loss: 0.0737 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:31,037 - src.utils.logger - INFO - Episode 18/100 - Reward: -49.75 - Avg Loss: 0.0853 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:34,106 - src.utils.logger - INFO - Episode 19/100 - Reward: -65.55 - Avg Loss: 0.0556 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:37,040 - src.utils.logger - INFO - Episode 20/100 - Reward: -79.61 - Avg Loss: 0.0853 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:37,040 - src.utils.logger - INFO - ==================================================
2025-02-20 20:23:37,040 - src.utils.logger - INFO - Detailed Metrics at Episode 20
2025-02-20 20:23:37,040 - src.utils.logger - INFO - ==================================================
2025-02-20 20:23:37,041 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: -76.79, Std: 24.68
2025-02-20 20:23:37,041 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0862, Std: 0.0239
2025-02-20 20:23:37,041 - src.utils.logger - INFO - Action Distribution: {0: 0.3026, 1: 0.45605, 2: 0.16345, 3: 0.0779}
2025-02-20 20:23:37,041 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:23:37,041 - src.utils.logger - INFO - ==================================================
2025-02-20 20:23:40,000 - src.utils.logger - INFO - Episode 21/100 - Reward: -73.40 - Avg Loss: 0.1228 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:40,002 - src.utils.logger - INFO - Updated target network at episode 21
2025-02-20 20:23:42,901 - src.utils.logger - INFO - Episode 22/100 - Reward: -101.75 - Avg Loss: 0.1081 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:45,803 - src.utils.logger - INFO - Episode 23/100 - Reward: -97.51 - Avg Loss: 0.1074 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:48,737 - src.utils.logger - INFO - Episode 24/100 - Reward: -58.65 - Avg Loss: 0.0909 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:52,472 - src.utils.logger - INFO - Episode 25/100 - Reward: -70.94 - Avg Loss: 0.0822 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:52,477 - src.utils.logger - INFO - Saved model checkpoint to checkpoints/model_episode_25.pth
2025-02-20 20:23:55,700 - src.utils.logger - INFO - Episode 26/100 - Reward: -74.43 - Avg Loss: 0.1004 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:23:58,845 - src.utils.logger - INFO - Episode 27/100 - Reward: 129.02 - Avg Loss: 0.0613 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:24:01,835 - src.utils.logger - INFO - Episode 28/100 - Reward: 161.08 - Avg Loss: 0.0872 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:24:04,663 - src.utils.logger - INFO - Episode 29/100 - Reward: -76.53 - Avg Loss: 0.0868 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:24:07,737 - src.utils.logger - INFO - Episode 30/100 - Reward: -66.15 - Avg Loss: 0.0615 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:24:07,738 - src.utils.logger - INFO - ==================================================
2025-02-20 20:24:07,738 - src.utils.logger - INFO - Detailed Metrics at Episode 30
2025-02-20 20:24:07,738 - src.utils.logger - INFO - ==================================================
2025-02-20 20:24:07,738 - src.utils.logger - INFO - Last 10 Episodes - Reward Mean: -32.93, Std: 90.14
2025-02-20 20:24:07,738 - src.utils.logger - INFO - Last 10 Episodes - Loss Mean: 0.0909, Std: 0.0188
2025-02-20 20:24:07,738 - src.utils.logger - INFO - Action Distribution: {0: 0.287, 1: 0.49706666666666666, 2: 0.1509, 3: 0.06503333333333333}
2025-02-20 20:24:07,738 - src.utils.logger - INFO - Current Epsilon: 0.0100
2025-02-20 20:24:07,738 - src.utils.logger - INFO - ==================================================
2025-02-20 20:24:10,847 - src.utils.logger - INFO - Episode 31/100 - Reward: 164.19 - Avg Loss: 0.0452 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:24:10,848 - src.utils.logger - INFO - Updated target network at episode 31
2025-02-20 20:24:13,744 - src.utils.logger - INFO - Episode 32/100 - Reward: -50.43 - Avg Loss: 0.0442 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:24:16,761 - src.utils.logger - INFO - Episode 33/100 - Reward: -106.68 - Avg Loss: 0.0591 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:24:19,704 - src.utils.logger - INFO - Episode 34/100 - Reward: -73.81 - Avg Loss: 0.0757 - Steps: 1000 - Epsilon: 0.010
2025-02-20 20:27:57,414 - src.utils.logger - INFO - Using latest checkpoint: checkpoints/model_episode_50.pth
2025-02-20 20:27:57,439 - src.utils.logger - INFO - Model loaded successfully
2025-02-20 20:27:57,458 - src.utils.logger - INFO - Inference system initialized successfully
2025-02-20 20:27:57,479 - src.utils.logger - ERROR - Error processing attack data: 'related_entities'
2025-02-20 20:27:57,542 - src.utils.logger - ERROR - Error during threat detection: Could not run 'quantized::linear' with arguments from the 'CPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'quantized::linear' is only available for these backends: [Meta, QuantizedCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradXLA, AutogradMPS, AutogradXPU, AutogradHPU, AutogradLazy, AutogradMTIA, AutogradMeta, Tracer, AutocastCPU, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher].

Meta: registered at /pytorch/aten/src/ATen/core/MetaFallbackKernel.cpp:23 [backend fallback]
QuantizedCPU: registered at /pytorch/aten/src/ATen/native/quantized/cpu/qlinear.cpp:1322 [kernel]
BackendSelect: fallthrough registered at /pytorch/aten/src/ATen/core/BackendSelectFallbackKernel.cpp:3 [backend fallback]
Python: registered at /pytorch/aten/src/ATen/core/PythonFallbackKernel.cpp:194 [backend fallback]
FuncTorchDynamicLayerBackMode: registered at /pytorch/aten/src/ATen/functorch/DynamicLayer.cpp:503 [backend fallback]
Functionalize: registered at /pytorch/aten/src/ATen/FunctionalizeFallbackKernel.cpp:349 [backend fallback]
Named: registered at /pytorch/aten/src/ATen/core/NamedRegistrations.cpp:7 [backend fallback]
Conjugate: registered at /pytorch/aten/src/ATen/ConjugateFallback.cpp:17 [backend fallback]
Negative: registered at /pytorch/aten/src/ATen/native/NegateFallback.cpp:18 [backend fallback]
ZeroTensor: registered at /pytorch/aten/src/ATen/ZeroTensorFallback.cpp:86 [backend fallback]
ADInplaceOrView: fallthrough registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:100 [backend fallback]
AutogradOther: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:63 [backend fallback]
AutogradCPU: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:67 [backend fallback]
AutogradCUDA: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:75 [backend fallback]
AutogradXLA: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:83 [backend fallback]
AutogradMPS: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:91 [backend fallback]
AutogradXPU: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:71 [backend fallback]
AutogradHPU: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:104 [backend fallback]
AutogradLazy: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:87 [backend fallback]
AutogradMTIA: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:79 [backend fallback]
AutogradMeta: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:95 [backend fallback]
Tracer: registered at /pytorch/torch/csrc/autograd/TraceTypeManual.cpp:294 [backend fallback]
AutocastCPU: fallthrough registered at /pytorch/aten/src/ATen/autocast_mode.cpp:322 [backend fallback]
AutocastXPU: fallthrough registered at /pytorch/aten/src/ATen/autocast_mode.cpp:465 [backend fallback]
AutocastMPS: fallthrough registered at /pytorch/aten/src/ATen/autocast_mode.cpp:209 [backend fallback]
AutocastCUDA: fallthrough registered at /pytorch/aten/src/ATen/autocast_mode.cpp:165 [backend fallback]
FuncTorchBatched: registered at /pytorch/aten/src/ATen/functorch/LegacyBatchingRegistrations.cpp:731 [backend fallback]
BatchedNestedTensor: registered at /pytorch/aten/src/ATen/functorch/LegacyBatchingRegistrations.cpp:758 [backend fallback]
FuncTorchVmapMode: fallthrough registered at /pytorch/aten/src/ATen/functorch/VmapModeRegistrations.cpp:27 [backend fallback]
Batched: registered at /pytorch/aten/src/ATen/LegacyBatchingRegistrations.cpp:1075 [backend fallback]
VmapMode: fallthrough registered at /pytorch/aten/src/ATen/VmapModeRegistrations.cpp:33 [backend fallback]
FuncTorchGradWrapper: registered at /pytorch/aten/src/ATen/functorch/TensorWrapper.cpp:207 [backend fallback]
PythonTLSSnapshot: registered at /pytorch/aten/src/ATen/core/PythonFallbackKernel.cpp:202 [backend fallback]
FuncTorchDynamicLayerFrontMode: registered at /pytorch/aten/src/ATen/functorch/DynamicLayer.cpp:499 [backend fallback]
PreDispatch: registered at /pytorch/aten/src/ATen/core/PythonFallbackKernel.cpp:206 [backend fallback]
PythonDispatcher: registered at /pytorch/aten/src/ATen/core/PythonFallbackKernel.cpp:198 [backend fallback]

2025-02-20 20:27:57,542 - src.utils.logger - ERROR - Error in inference testing: Could not run 'quantized::linear' with arguments from the 'CPU' backend. This could be because the operator doesn't exist for this backend, or was omitted during the selective/custom build process (if using custom build). If you are a Facebook employee using PyTorch on mobile, please visit https://fburl.com/ptmfixes for possible resolutions. 'quantized::linear' is only available for these backends: [Meta, QuantizedCPU, BackendSelect, Python, FuncTorchDynamicLayerBackMode, Functionalize, Named, Conjugate, Negative, ZeroTensor, ADInplaceOrView, AutogradOther, AutogradCPU, AutogradCUDA, AutogradXLA, AutogradMPS, AutogradXPU, AutogradHPU, AutogradLazy, AutogradMTIA, AutogradMeta, Tracer, AutocastCPU, AutocastXPU, AutocastMPS, AutocastCUDA, FuncTorchBatched, BatchedNestedTensor, FuncTorchVmapMode, Batched, VmapMode, FuncTorchGradWrapper, PythonTLSSnapshot, FuncTorchDynamicLayerFrontMode, PreDispatch, PythonDispatcher].

Meta: registered at /pytorch/aten/src/ATen/core/MetaFallbackKernel.cpp:23 [backend fallback]
QuantizedCPU: registered at /pytorch/aten/src/ATen/native/quantized/cpu/qlinear.cpp:1322 [kernel]
BackendSelect: fallthrough registered at /pytorch/aten/src/ATen/core/BackendSelectFallbackKernel.cpp:3 [backend fallback]
Python: registered at /pytorch/aten/src/ATen/core/PythonFallbackKernel.cpp:194 [backend fallback]
FuncTorchDynamicLayerBackMode: registered at /pytorch/aten/src/ATen/functorch/DynamicLayer.cpp:503 [backend fallback]
Functionalize: registered at /pytorch/aten/src/ATen/FunctionalizeFallbackKernel.cpp:349 [backend fallback]
Named: registered at /pytorch/aten/src/ATen/core/NamedRegistrations.cpp:7 [backend fallback]
Conjugate: registered at /pytorch/aten/src/ATen/ConjugateFallback.cpp:17 [backend fallback]
Negative: registered at /pytorch/aten/src/ATen/native/NegateFallback.cpp:18 [backend fallback]
ZeroTensor: registered at /pytorch/aten/src/ATen/ZeroTensorFallback.cpp:86 [backend fallback]
ADInplaceOrView: fallthrough registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:100 [backend fallback]
AutogradOther: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:63 [backend fallback]
AutogradCPU: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:67 [backend fallback]
AutogradCUDA: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:75 [backend fallback]
AutogradXLA: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:83 [backend fallback]
AutogradMPS: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:91 [backend fallback]
AutogradXPU: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:71 [backend fallback]
AutogradHPU: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:104 [backend fallback]
AutogradLazy: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:87 [backend fallback]
AutogradMTIA: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:79 [backend fallback]
AutogradMeta: registered at /pytorch/aten/src/ATen/core/VariableFallbackKernel.cpp:95 [backend fallback]
Tracer: registered at /pytorch/torch/csrc/autograd/TraceTypeManual.cpp:294 [backend fallback]
AutocastCPU: fallthrough registered at /pytorch/aten/src/ATen/autocast_mode.cpp:322 [backend fallback]
AutocastXPU: fallthrough registered at /pytorch/aten/src/ATen/autocast_mode.cpp:465 [backend fallback]
AutocastMPS: fallthrough registered at /pytorch/aten/src/ATen/autocast_mode.cpp:209 [backend fallback]
AutocastCUDA: fallthrough registered at /pytorch/aten/src/ATen/autocast_mode.cpp:165 [backend fallback]
FuncTorchBatched: registered at /pytorch/aten/src/ATen/functorch/LegacyBatchingRegistrations.cpp:731 [backend fallback]
BatchedNestedTensor: registered at /pytorch/aten/src/ATen/functorch/LegacyBatchingRegistrations.cpp:758 [backend fallback]
FuncTorchVmapMode: fallthrough registered at /pytorch/aten/src/ATen/functorch/VmapModeRegistrations.cpp:27 [backend fallback]
Batched: registered at /pytorch/aten/src/ATen/LegacyBatchingRegistrations.cpp:1075 [backend fallback]
VmapMode: fallthrough registered at /pytorch/aten/src/ATen/VmapModeRegistrations.cpp:33 [backend fallback]
FuncTorchGradWrapper: registered at /pytorch/aten/src/ATen/functorch/TensorWrapper.cpp:207 [backend fallback]
PythonTLSSnapshot: registered at /pytorch/aten/src/ATen/core/PythonFallbackKernel.cpp:202 [backend fallback]
